ts,quant,pid,rss_gb,free_pct,wired_gb,compressed_gb
1788035932.15,mlx6,52351,22.062,15.63,50.72,1.55
1788035932.57,mlx6,52351,22.062,15.53,50.79,1.55
1788035932.98,mlx6,52351,22.062,15.49,50.83,1.55
1788035933.4,mlx6,52351,22.062,15.39,50.89,1.55
1788035933.82,mlx6,52351,22.062,15.35,50.93,1.55
1788035934.23,mlx6,52351,22.062,15.06,51.1,1.53
1788035934.65,mlx6,52351,22.062,14.93,51.21,1.53
1788035935.06,mlx6,52351,22.062,14.87,51.22,1.53
1788035935.47,mlx6,52351,22.062,14.83,51.11,1.53
1788035935.89,mlx6,52351,22.062,14.77,51.18,1.53
1788035936.3,mlx6,52351,22.062,14.73,51.21,1.53
1788035936.72,mlx6,52351,22.062,14.7,51.28,1.53
1788035937.14,mlx6,52351,22.062,15.14,50.94,1.53
1788035937.55,mlx6,52351,22.062,15.09,50.97,1.53
1788035937.96,mlx6,52351,22.062,15.04,51.01,1.53
1788035938.38,mlx6,52351,22.062,14.91,51.09,1.53
1788035938.79,mlx6,52351,22.062,14.86,51.13,1.53
1788035939.2,mlx6,52351,22.062,14.8,51.18,1.53
1788035939.62,mlx6,52351,22.062,14.69,51.26,1.53
1788035940.03,mlx6,52351,22.062,14.63,51.36,1.53
1788035940.44,mlx6,52351,22.062,14.57,51.4,1.53
1788035940.85,mlx6,52351,22.062,14.46,51.53,1.53
1788035941.27,mlx6,52351,22.062,14.4,51.47,1.53
1788035941.69,mlx6,52351,22.062,14.34,51.57,1.53
1788035942.1,mlx6,52351,22.062,14.98,51.09,1.53
1788035942.51,mlx6,52351,22.062,14.9,51.14,1.53
1788035942.92,mlx6,52351,22.062,14.76,51.23,1.53
1788035943.34,mlx6,52351,22.062,14.69,51.28,1.53
1788035943.76,mlx6,52351,22.062,14.62,51.37,1.53
1788035944.17,mlx6,52351,22.062,14.51,51.4,1.53
1788035944.59,mlx6,52351,22.062,14.43,51.48,1.53
1788035945.01,mlx6,52351,22.062,14.37,51.53,1.53
1788035945.42,mlx6,52351,22.062,14.3,51.58,1.53
1788035945.83,mlx6,52351,22.062,14.16,51.68,1.53
1788035946.24,mlx6,52351,22.062,14.08,51.73,1.53
1788035946.66,mlx6,52351,22.062,14.0,51.78,1.53
1788035947.07,mlx6,52351,22.062,14.87,51.23,1.53
1788035947.49,mlx6,52351,22.062,14.79,51.29,1.53
1788035947.91,mlx6,52351,22.062,14.7,51.3,1.53
1788035948.32,mlx6,52351,22.062,14.53,51.42,1.53
1788035948.74,mlx6,52351,22.062,14.44,51.52,1.53
1788035949.16,mlx6,52351,22.062,14.36,51.54,1.53
1788035949.57,mlx6,52351,22.062,14.19,51.66,1.53
1788035949.98,mlx6,52351,22.062,14.1,51.71,1.53
1788035950.39,mlx6,52351,22.062,14.02,51.77,1.53
1788035950.81,mlx6,52351,22.062,13.93,51.87,1.53
1788035951.22,mlx6,52351,22.062,13.76,51.95,1.53
1788035951.63,mlx6,52351,22.062,13.67,52.01,1.53
1788035952.05,mlx6,52351,22.062,14.59,51.38,1.53
1788035952.46,mlx6,52351,22.062,14.49,51.45,1.53
1788035952.88,mlx6,52351,22.062,14.4,51.51,1.53
1788035953.3,mlx6,52351,22.062,14.31,51.58,1.53
1788035953.72,mlx6,52351,22.062,14.11,51.75,1.53
1788035954.13,mlx6,52351,22.062,14.01,51.78,1.53
1788035954.54,mlx6,52351,22.062,13.91,51.85,1.53
1788035954.95,mlx6,52351,22.062,13.82,51.92,1.53
1788035955.37,mlx6,52351,22.062,13.62,52.05,1.53
1788035955.78,mlx6,52351,22.062,13.52,52.16,1.53
1788035956.19,mlx6,52351,22.062,13.43,52.18,1.53
1788035956.61,mlx6,52351,22.062,13.33,52.25,1.53
1788035957.03,mlx6,52351,22.062,14.71,51.31,1.53
1788035957.44,mlx6,52351,22.062,14.38,51.53,1.53
1788035957.86,mlx6,52351,22.062,14.16,51.72,1.53
1788035958.27,mlx6,52351,22.062,14.05,51.76,1.53
1788035958.69,mlx6,52351,22.062,13.94,51.83,1.53
1788035959.1,mlx6,52351,22.062,13.83,51.91,1.53
1788035959.51,mlx6,52351,22.062,13.71,51.98,1.53
1788035959.93,mlx6,52351,22.062,13.5,52.13,1.53
1788035960.34,mlx6,52351,22.062,13.39,52.21,1.53
1788035960.76,mlx6,52351,22.062,13.28,52.33,1.53
1788035961.17,mlx6,52351,22.062,13.17,52.36,1.53
1788035961.59,mlx6,52351,22.062,12.95,52.51,1.53
1788035962.01,mlx6,52351,22.062,12.93,52.53,1.53
1788035962.42,mlx6,52351,22.062,14.28,51.6,1.53
1788035962.83,mlx6,52351,22.062,14.16,51.72,1.53
1788035963.25,mlx6,52351,22.062,14.03,51.77,1.53
1788035963.65,mlx6,52351,22.062,13.79,51.93,1.53
1788035964.07,mlx6,52351,22.062,13.66,52.02,1.53
1788035964.49,mlx6,52351,22.062,13.54,52.1,1.53
1788035964.9,mlx6,52351,22.062,13.42,52.23,1.53
1788035965.32,mlx6,52351,22.062,13.18,52.35,1.53
1788035965.73,mlx6,52351,22.062,13.06,52.48,1.53
1788035966.15,mlx6,52351,22.062,12.93,52.52,1.53
1788035966.57,mlx6,52351,22.062,12.91,52.54,1.53
1788035966.98,mlx6,52351,22.062,12.92,52.54,1.53
1788035967.4,mlx6,52351,22.062,12.89,52.55,1.53
1788035967.82,mlx6,52351,22.062,13.94,51.87,1.53
1788035968.23,mlx6,52351,22.062,13.8,51.93,1.53
1788035968.65,mlx6,52351,22.062,13.67,52.02,1.53
1788035969.06,mlx6,52351,22.062,13.53,52.11,1.53
1788035969.48,mlx6,52351,22.062,13.27,52.29,1.53
1788035969.89,mlx6,52351,22.062,13.14,52.39,1.53
1788035970.31,mlx6,52351,22.062,13.0,52.48,1.53
1788035970.73,mlx6,52351,22.062,12.92,52.57,1.53
1788035971.14,mlx6,52351,22.062,12.89,52.6,1.53
1788035971.56,mlx6,52351,22.062,12.93,52.58,1.53
1788035971.98,mlx6,52351,22.062,12.91,52.63,1.53
1788035972.39,mlx6,52351,22.062,12.9,52.58,1.53
1788035972.81,mlx6,52351,22.062,12.9,52.54,1.53
1788035973.22,mlx6,52351,22.062,13.78,51.94,1.53
1788035973.64,mlx6,52351,22.062,13.62,52.04,1.53
1788035974.06,mlx6,52351,22.062,13.48,52.14,1.53
1788035974.47,mlx6,52351,22.062,13.34,52.24,1.53
1788035974.89,mlx6,52351,22.062,13.04,52.44,1.53
1788035975.3,mlx6,52351,22.062,12.89,52.55,1.53
1788035975.71,mlx6,52351,22.062,12.93,52.52,1.53
1788035976.13,mlx6,52351,22.062,12.91,52.54,1.53
1788035976.54,mlx6,52351,22.062,12.88,52.55,1.53
1788035976.96,mlx6,52351,22.062,12.9,52.54,1.53
1788035977.38,mlx6,52351,22.062,12.89,52.55,1.53
1788035977.78,mlx6,52351,22.062,12.9,52.58,1.53
1788035978.2,mlx6,52351,22.062,12.91,52.53,1.53
1788035978.62,mlx6,52351,22.062,13.53,52.11,1.53
1788035979.03,mlx6,52351,22.062,13.37,52.22,1.53
1788035979.44,mlx6,52351,22.062,13.21,52.33,1.53
1788035979.86,mlx6,52351,22.062,13.05,52.44,1.53
1788035980.27,mlx6,52351,22.062,12.9,52.55,1.53
1788035980.69,mlx6,52351,22.062,12.92,52.52,1.53
1788035981.11,mlx6,52351,22.062,12.91,52.53,1.53
1788035981.52,mlx6,52351,22.062,12.88,52.56,1.53
1788035981.94,mlx6,52351,22.062,12.91,52.54,1.53
1788035982.35,mlx6,52351,22.062,12.93,52.52,1.53
1788035982.77,mlx6,52351,22.062,12.95,52.55,1.53
1788035983.19,mlx6,52351,22.062,12.85,52.56,1.53
1788035983.6,mlx6,52351,22.062,12.92,52.57,1.53
1788035984.02,mlx6,52351,22.062,13.64,52.11,1.53
1788035984.43,mlx6,52351,22.062,13.3,52.26,1.53
1788035984.85,mlx6,52351,22.062,13.14,52.38,1.53
1788035985.27,mlx6,52351,22.062,12.92,52.53,1.53
1788035985.68,mlx6,52351,22.062,12.93,52.52,1.53
1788035986.1,mlx6,52351,22.062,12.88,52.55,1.53
1788035986.51,mlx6,52351,22.062,12.89,52.54,1.53
1788035986.93,mlx6,52351,22.062,12.91,52.54,1.53
1788035987.34,mlx6,52351,22.062,12.92,52.53,1.53
1788035987.75,mlx6,52351,22.062,12.88,52.59,1.53
1788035988.16,mlx6,52351,22.062,12.92,52.53,1.53
1788035988.58,mlx6,52351,22.062,12.9,52.54,1.53
1788035988.99,mlx6,52351,22.062,12.95,52.51,1.53
1788035989.41,mlx6,52351,22.062,12.93,52.52,1.53
1788035989.82,mlx6,52351,22.062,13.13,52.43,1.53
1788035990.23,mlx6,52351,22.062,12.91,52.54,1.53
1788035990.64,mlx6,52351,22.062,12.89,52.55,1.53
1788035991.06,mlx6,52351,22.062,12.89,52.55,1.53
1788035991.47,mlx6,52351,22.062,12.89,52.55,1.53
1788035991.89,mlx6,52351,22.062,12.69,52.73,1.53
1788035992.31,mlx6,52351,22.062,12.68,52.69,1.53
1788035992.72,mlx6,52351,22.062,12.68,52.69,1.53
1788035993.14,mlx6,52351,22.062,12.71,52.54,1.53
1788035993.55,mlx6,52351,22.062,12.71,52.53,1.53
1788035993.96,mlx6,52351,22.062,12.73,52.55,1.53
1788035994.38,mlx6,52351,22.062,12.79,52.51,1.53
1788035994.8,mlx6,52351,22.062,12.81,52.55,1.53
1788035995.21,mlx6,52351,22.062,12.82,52.52,1.53
1788035995.62,mlx6,52351,22.062,12.84,52.52,1.53
1788035996.04,mlx6,52351,22.062,12.79,52.55,1.53
1788035996.45,mlx6,52351,22.062,12.78,52.55,1.53
1788035996.87,mlx6,52351,22.062,12.78,52.61,1.53
1788035997.28,mlx6,52351,22.062,12.82,52.53,1.53
1788035997.69,mlx6,52351,22.062,12.82,52.54,1.53
1788035998.1,mlx6,52351,22.062,12.81,52.58,1.53
1788035998.52,mlx6,52351,22.062,12.79,52.59,1.53
1788035998.93,mlx6,52351,22.062,12.88,52.54,1.53
1788035999.34,mlx6,52351,22.062,12.81,52.59,1.53
1788035999.75,mlx6,52351,22.062,12.89,52.49,1.53
1788036000.17,mlx6,52351,22.062,12.88,52.54,1.53
1788036000.58,mlx6,52351,22.062,12.81,52.59,1.53
1788036000.99,mlx6,52351,22.062,12.84,52.58,1.53
1788036001.4,mlx6,52351,22.062,12.86,52.56,1.53
1788036001.81,mlx6,52351,22.062,12.87,52.58,1.53
1788036002.22,mlx6,52351,22.062,12.85,52.59,1.53
1788036002.64,mlx6,52351,22.062,12.86,52.61,1.53
1788036003.06,mlx6,52351,22.062,12.89,52.57,1.53
1788036003.47,mlx6,52351,22.062,12.87,52.59,1.53
1788036003.89,mlx6,52351,22.062,12.91,52.56,1.53
1788036004.3,mlx6,52351,22.062,12.86,52.55,1.53
1788036004.7,mlx6,52351,22.062,12.86,52.55,1.53
1788036005.11,mlx6,52351,22.062,12.86,52.55,1.53
1788036005.53,mlx6,52351,22.062,12.95,52.49,1.53
1788036005.94,mlx6,52351,22.062,12.89,52.58,1.53
1788036006.36,mlx6,52351,22.062,12.89,52.54,1.53
1788036006.77,mlx6,52351,22.062,12.89,52.54,1.53
1788036007.19,mlx6,52351,22.062,12.86,52.55,1.53
1788036007.6,mlx6,52351,22.062,12.87,52.55,1.53
1788036008.01,mlx6,52351,22.062,12.9,52.57,1.53
1788036008.43,mlx6,52351,22.062,12.86,52.56,1.53
1788036008.84,mlx6,52351,22.062,12.88,52.58,1.53
1788036009.26,mlx6,52351,22.062,12.91,52.52,1.53
1788036009.67,mlx6,52351,22.062,12.88,52.55,1.53
1788036010.09,mlx6,52351,22.062,12.95,52.49,1.53
1788036010.5,mlx6,52351,22.062,12.86,52.56,1.53
1788036010.92,mlx6,52351,22.062,12.91,52.56,1.53
1788036011.34,mlx6,52351,22.062,12.92,52.53,1.53
1788036011.75,mlx6,52351,22.062,12.93,52.52,1.53
1788036012.16,mlx6,52351,22.062,12.93,52.52,1.53
1788036012.58,mlx6,52351,22.062,12.89,52.53,1.53
1788036012.98,mlx6,52351,22.062,12.97,52.48,1.53
1788036013.4,mlx6,52351,22.062,12.88,52.55,1.53
1788036013.82,mlx6,52351,22.062,12.89,52.59,1.53
1788036014.22,mlx6,52351,22.062,12.9,52.54,1.53
1788036014.64,mlx6,52351,22.062,12.86,52.55,1.53
1788036015.06,mlx6,52351,22.062,12.87,52.58,1.53
1788036015.47,mlx6,52351,22.062,12.88,52.56,1.53
1788036015.89,mlx6,52351,22.062,12.9,52.55,1.53
1788036016.31,mlx6,52351,22.062,12.93,52.5,1.53
1788036016.72,mlx6,52351,22.062,12.89,52.53,1.53
1788036017.14,mlx6,52351,22.062,12.92,52.51,1.53
1788036017.55,mlx6,52351,22.062,12.94,52.49,1.53
1788036017.97,mlx6,52351,22.062,12.86,52.55,1.53
1788036018.39,mlx6,52351,22.062,12.86,52.55,1.53
1788036018.8,mlx6,52351,22.062,12.91,52.56,1.53
1788036019.22,mlx6,52351,22.062,12.9,52.53,1.53
1788036019.64,mlx6,52351,22.062,12.86,52.55,1.53
1788036020.05,mlx6,52351,22.062,12.86,52.55,1.53
1788036020.46,mlx6,52351,22.062,12.86,52.55,1.53
1788036020.88,mlx6,52351,22.062,12.86,52.55,1.53
1788036021.29,mlx6,52351,22.062,12.86,52.55,1.53
1788036021.7,mlx6,52351,22.062,12.89,52.53,1.53
1788036022.12,mlx6,52351,22.062,12.93,52.5,1.53
1788036022.54,mlx6,52351,22.062,12.97,52.47,1.53
1788036022.95,mlx6,52351,22.062,12.95,52.49,1.53
1788036023.36,mlx6,52351,22.062,12.87,52.55,1.53
1788036023.78,mlx6,52351,22.062,12.92,52.52,1.53
1788036024.19,mlx6,52351,22.062,12.89,52.54,1.53
1788036024.61,mlx6,52351,22.062,12.96,52.49,1.53
1788036025.02,mlx6,52351,22.062,12.61,52.73,1.53
1788036025.44,mlx6,52351,22.062,12.9,52.53,1.53
1788036025.86,mlx6,52351,22.062,12.88,52.58,1.53
1788036026.27,mlx6,52351,22.062,12.87,52.54,1.53
1788036026.68,mlx6,52351,22.062,12.87,52.55,1.53
1788036027.09,mlx6,52351,22.062,12.92,52.52,1.53
1788036027.51,mlx6,52351,22.062,12.96,52.48,1.53
1788036027.93,mlx6,52351,22.062,12.89,52.53,1.53
1788036028.34,mlx6,52351,22.062,12.96,52.5,1.53
1788036028.75,mlx6,52351,22.062,12.89,52.55,1.53
1788036029.17,mlx6,52351,22.062,13.0,52.47,1.53
1788036029.58,mlx6,52351,22.062,12.93,52.52,1.53
1788036030.0,mlx6,52351,22.062,12.91,52.54,1.53
1788036030.42,mlx6,52351,22.062,12.89,52.55,1.53
1788036030.84,mlx6,52351,22.062,12.82,52.64,1.53
1788036031.25,mlx6,52351,22.062,12.53,52.8,1.53
1788036031.67,mlx6,52351,22.062,12.9,52.54,1.53
1788036032.09,mlx6,52351,22.062,12.93,52.52,1.53
1788036032.5,mlx6,52351,22.062,12.91,52.54,1.53
1788036032.91,mlx6,52351,22.062,12.89,52.59,1.53
1788036033.32,mlx6,52351,22.062,12.93,52.52,1.53
1788036033.73,mlx6,52351,22.062,12.99,52.48,1.53
1788036034.15,mlx6,52351,22.062,12.93,52.53,1.53
1788036034.57,mlx6,52351,22.062,12.99,52.48,1.53
1788036034.98,mlx6,52351,22.062,12.92,52.53,1.53
1788036035.4,mlx6,52351,22.062,12.94,52.52,1.53
1788036035.82,mlx6,52351,22.062,12.88,52.55,1.53
1788036036.22,mlx6,52351,22.062,12.95,52.52,1.53
1788036036.64,mlx6,52351,22.062,12.87,52.57,1.53
1788036037.06,mlx6,52351,22.062,12.66,52.7,1.53
1788036037.47,mlx6,52351,22.062,12.38,52.89,1.53
1788036037.88,mlx6,52351,22.062,12.91,52.57,1.53
1788036038.29,mlx6,52351,22.062,12.69,52.68,1.53
1788036038.71,mlx6,52351,22.062,12.7,52.68,1.53
1788036039.12,mlx6,52351,22.062,12.72,52.66,1.53
1788036039.54,mlx6,52351,22.062,12.81,52.46,1.53
1788036039.96,mlx6,52351,22.062,12.78,52.54,1.53
1788036040.37,mlx6,52351,22.062,12.73,52.55,1.53
1788036040.79,mlx6,52351,22.062,12.85,52.48,1.53
1788036041.2,mlx6,52351,22.062,12.77,52.53,1.53
1788036041.61,mlx6,52351,22.062,12.77,52.54,1.53
1788036042.02,mlx6,52351,22.062,12.79,52.58,1.53
1788036042.44,mlx6,52351,22.062,12.68,52.61,1.53
1788036042.85,mlx6,52351,22.062,12.5,52.78,1.53
1788036043.26,mlx6,52351,22.062,12.3,52.88,1.53
1788036043.67,mlx6,52351,22.062,12.12,53.01,1.53
1788036044.08,mlx6,52351,22.062,11.9,53.23,1.53
1788036044.49,mlx6,52351,22.062,12.82,52.59,1.53
1788036044.9,mlx6,52351,22.062,12.84,52.63,1.53
1788036045.32,mlx6,52351,22.062,12.85,52.56,1.53
1788036045.73,mlx6,52351,22.062,12.82,52.58,1.53
1788036046.14,mlx6,52351,22.062,12.91,52.48,1.53
1788036046.55,mlx6,52351,22.062,12.86,52.52,1.53
1788036046.97,mlx6,52351,22.062,12.81,52.59,1.53
1788036047.37,mlx6,52351,22.062,12.84,52.53,1.53
1788036047.79,mlx6,52351,22.062,12.88,52.51,1.53
1788036048.21,mlx6,52351,22.062,12.9,52.5,1.53
1788036048.62,mlx6,52351,22.062,12.76,52.6,1.53
1788036049.04,mlx6,52351,22.062,12.59,52.77,1.53
1788036049.46,mlx6,52351,22.062,12.39,52.87,1.53
1788036049.87,mlx6,52351,22.062,12.2,53.04,1.53
1788036050.29,mlx6,52351,22.062,12.01,53.14,1.53
1788036050.71,mlx6,52351,22.062,12.9,52.52,1.53
1788036051.12,mlx6,52351,22.062,12.89,52.53,1.53
1788036051.54,mlx6,52351,22.062,12.89,52.53,1.53
1788036051.95,mlx6,52351,22.062,12.89,52.57,1.53
1788036052.37,mlx6,52351,22.062,12.98,52.46,1.53
1788036052.78,mlx6,52351,22.062,12.94,52.49,1.53
1788036053.19,mlx6,52351,22.062,12.89,52.53,1.53
1788036053.61,mlx6,52351,22.062,12.84,52.56,1.53
1788036054.02,mlx6,52351,22.062,12.9,52.56,1.53
1788036054.43,mlx6,52351,22.062,12.94,52.49,1.53
1788036054.84,mlx6,52351,22.062,12.79,52.6,1.53
1788036055.26,mlx6,52351,22.062,12.6,52.74,1.53
1788036055.67,mlx6,52351,22.062,12.41,52.87,1.53
1788036056.09,mlx6,52351,22.062,12.24,53.05,1.53
1788036056.5,mlx6,52351,22.062,12.04,53.14,1.53
1788036056.92,mlx6,52351,22.062,11.85,53.32,1.53
1788036057.34,mlx6,52351,22.062,12.89,52.56,1.53
1788036057.75,mlx6,52351,22.062,12.88,52.55,1.53
1788036058.17,mlx6,52351,22.062,13.02,52.46,1.53
1788036058.58,mlx6,52351,22.062,12.98,52.48,1.53
1788036058.99,mlx6,52351,22.062,12.93,52.52,1.53
1788036059.41,mlx6,52351,22.062,12.91,52.53,1.53
1788036059.82,mlx6,52351,22.062,12.87,52.56,1.53
1788036060.24,mlx6,52351,22.062,12.93,52.53,1.53
1788036060.66,mlx6,52351,22.062,12.89,52.56,1.53
1788036061.07,mlx6,52351,22.062,12.63,52.73,1.53
1788036061.49,mlx6,52351,22.062,12.51,52.82,1.53
1788036061.9,mlx6,52351,22.062,12.4,52.86,1.53
1788036062.31,mlx6,52351,22.062,12.23,53.01,1.53
1788036062.73,mlx6,52351,22.062,12.04,53.13,1.53
1788036063.14,mlx6,52351,22.062,11.85,53.26,1.53
1788036063.56,mlx6,52351,22.062,11.65,53.4,1.53
1788036063.98,mlx6,52351,22.062,12.93,52.52,1.53
1788036064.38,mlx6,52351,22.062,12.9,52.54,1.53
1788036064.79,mlx6,52351,22.062,12.96,52.5,1.53
1788036065.21,mlx6,52351,22.062,12.93,52.52,1.53
1788036065.62,mlx6,52351,22.062,12.9,52.54,1.53
1788036066.04,mlx6,52351,22.062,12.88,52.56,1.53
1788036066.46,mlx6,52351,22.062,12.75,52.65,1.53
1788036066.87,mlx6,52351,22.062,12.72,52.67,1.53
1788036067.29,mlx6,52351,22.062,12.64,52.72,1.53
1788036067.7,mlx6,52351,22.062,12.48,52.73,1.53
1788036068.11,mlx6,52351,22.062,12.23,52.95,1.53
1788036068.53,mlx6,52351,22.062,12.1,53.04,1.53
1788036068.95,mlx6,52351,22.062,11.96,53.19,1.53
1788036069.35,mlx6,52351,22.062,11.71,53.27,1.53
1788036069.77,mlx6,52351,22.062,11.53,53.41,1.53
1788036070.18,mlx6,52351,22.062,11.4,53.58,1.53
1788036070.59,mlx6,52351,22.062,12.82,52.6,1.53
1788036071.0,mlx6,52351,22.062,12.81,52.54,1.53
1788036071.42,mlx6,52351,22.062,12.88,52.49,1.53
1788036071.83,mlx6,52351,22.062,12.86,52.51,1.53
1788036072.24,mlx6,52351,22.062,12.84,52.53,1.53
1788036072.66,mlx6,52351,22.062,12.88,52.5,1.53
1788036073.08,mlx6,52351,22.062,12.88,52.5,1.53
1788036073.5,mlx6,52351,22.062,12.8,52.55,1.53
1788036073.91,mlx6,52351,22.062,12.62,52.73,1.53
1788036074.33,mlx6,52351,22.062,12.42,52.82,1.53
1788036074.74,mlx6,52351,22.062,12.23,52.96,1.53
1788036075.16,mlx6,52351,22.062,12.04,53.09,1.53
1788036075.58,mlx6,52351,22.062,11.84,53.22,1.53
1788036075.98,mlx6,52351,22.062,11.64,53.4,1.53
1788036076.4,mlx6,52351,22.062,11.4,53.53,1.53
1788036076.82,mlx6,52351,22.062,11.23,53.66,1.53
1788036077.23,mlx6,52351,22.062,11.13,53.74,1.53
1788036077.64,mlx6,52351,22.062,12.86,52.55,1.53
1788036078.06,mlx6,52351,22.062,12.97,52.48,1.53
1788036078.47,mlx6,52351,22.062,12.86,52.55,1.53
1788036078.89,mlx6,52351,22.062,12.88,52.55,1.53
1788036079.3,mlx6,52351,22.062,12.81,52.59,1.53
1788036079.72,mlx6,52351,22.062,12.79,52.6,1.53
1788036080.13,mlx6,52351,22.062,12.48,52.81,1.53
1788036080.55,mlx6,52351,22.062,12.29,52.95,1.53
1788036080.97,mlx6,52351,22.062,12.32,52.97,1.53
1788036081.38,mlx6,52351,22.062,12.16,53.04,1.53
1788036081.8,mlx6,52351,22.062,11.95,53.18,1.53
1788036082.21,mlx6,52351,22.062,11.83,53.26,1.53
1788036082.62,mlx6,52351,22.062,11.59,53.43,1.53
1788036083.03,mlx6,52351,22.062,11.38,53.58,1.53
1788036083.44,mlx6,52351,22.062,11.27,53.65,1.53
1788036083.86,mlx6,52351,22.062,11.11,53.76,1.53
1788036084.27,mlx6,52351,22.062,12.88,52.55,1.53
1788036084.69,mlx6,52351,22.062,13.03,52.44,1.53
1788036085.11,mlx6,52351,22.062,12.9,52.53,1.53
1788036085.52,mlx6,52351,22.062,12.94,52.5,1.53
1788036085.93,mlx6,52351,22.062,12.94,52.54,1.53
1788036086.34,mlx6,52351,22.062,12.86,52.55,1.53
1788036086.76,mlx6,52351,22.062,12.66,52.69,1.53
1788036087.18,mlx6,52351,22.062,12.47,52.82,1.53
1788036087.59,mlx6,52351,22.062,12.28,52.96,1.53
1788036088.01,mlx6,52351,22.062,12.08,53.13,1.53
1788036088.42,mlx6,52351,22.062,11.81,53.28,1.53
1788036088.84,mlx6,52351,22.062,11.5,53.49,1.53
1788036089.26,mlx6,52351,22.062,11.54,53.46,1.53
1788036089.67,mlx6,52351,22.062,11.38,53.57,1.53
1788036090.08,mlx6,52351,22.062,11.24,53.71,1.53
1788036090.49,mlx6,52351,22.062,11.05,53.8,1.53
1788036090.9,mlx6,52351,22.062,10.91,53.9,1.53
1788036091.32,mlx6,52351,22.062,12.88,52.54,1.53
1788036091.74,mlx6,52351,22.062,13.01,52.45,1.53
1788036092.15,mlx6,52351,22.062,12.91,52.57,1.53
1788036092.56,mlx6,52351,22.062,12.92,52.57,1.53
1788036092.98,mlx6,52351,22.062,12.75,52.73,1.53
1788036093.39,mlx6,52351,22.062,12.6,52.78,1.53
1788036093.81,mlx6,52351,22.062,12.47,52.87,1.53
1788036094.23,mlx6,52351,22.062,12.28,52.96,1.53
1788036094.64,mlx6,52351,22.062,12.08,53.09,1.53
1788036095.05,mlx6,52351,22.062,11.89,53.26,1.53
1788036095.46,mlx6,52351,22.062,11.6,53.42,1.53
1788036095.87,mlx6,52351,22.062,11.28,53.64,1.53
1788036096.29,mlx6,52351,22.062,11.25,53.66,1.53
1788036096.71,mlx6,52351,22.062,11.18,53.71,1.53
1788036097.12,mlx6,52351,22.062,11.01,53.87,1.53
1788036097.54,mlx6,52351,22.062,10.86,53.93,1.53
1788036097.95,mlx6,52351,22.062,10.68,54.1,1.53
1788036098.37,mlx6,52351,22.062,12.9,52.53,1.53
1788036098.78,mlx6,52351,22.062,12.86,52.52,1.53
1788036099.2,mlx6,52351,22.062,12.88,52.58,1.53
1788036099.62,mlx6,52351,22.062,12.81,52.59,1.53
1788036100.03,mlx6,52351,22.062,12.63,52.75,1.53
1788036100.45,mlx6,52351,22.062,12.4,52.87,1.53
1788036100.87,mlx6,52351,22.062,12.28,52.96,1.53
1788036101.28,mlx6,52351,22.062,12.08,53.09,1.53
1788036101.69,mlx6,52351,22.062,11.89,53.23,1.53
1788036102.1,mlx6,52351,22.062,11.66,53.29,1.53
1788036102.52,mlx6,52351,22.062,11.27,53.64,1.53
1788036102.94,mlx6,52351,22.062,11.25,53.67,1.53
1788036103.35,mlx6,52351,22.062,11.19,53.71,1.53
1788036103.77,mlx6,52351,22.062,11.04,53.81,1.53
1788036104.18,mlx6,52351,22.062,10.7,54.04,1.53
1788036104.6,mlx6,52351,22.062,10.65,54.08,1.53
1788036105.02,mlx6,52351,22.062,10.52,54.16,1.53
1788036105.43,mlx6,52351,22.062,12.92,52.52,1.53
1788036105.84,mlx6,52351,22.062,12.87,52.55,1.53
1788036106.25,mlx6,52351,22.062,12.86,52.56,1.53
1788036106.66,mlx6,52351,22.062,12.67,52.69,1.53
1788036107.08,mlx6,52351,22.062,12.48,52.82,1.53
1788036107.49,mlx6,52351,22.062,12.28,52.96,1.53
1788036107.9,mlx6,52351,22.062,12.08,53.09,1.53
1788036108.31,mlx6,52351,22.062,11.66,53.38,1.53
1788036108.73,mlx6,52351,22.062,11.73,53.33,1.53
1788036109.14,mlx6,52351,22.062,11.52,53.48,1.53
1788036109.55,mlx6,52351,22.062,11.45,53.53,1.53
1788036109.97,mlx6,52351,22.062,11.3,53.67,1.53
1788036110.38,mlx6,52351,22.062,11.11,53.76,1.53
1788036110.8,mlx6,52351,22.062,10.91,53.9,1.53
1788036111.22,mlx6,52351,22.062,10.72,54.03,1.53
1788036111.63,mlx6,52351,22.062,10.52,54.16,1.53
1788036112.05,mlx6,52351,22.062,10.21,54.42,1.53
1788036112.47,mlx6,52351,22.062,9.9,54.57,1.53
1788036112.88,mlx6,52351,22.062,12.86,52.55,1.53
1788036113.3,mlx6,52351,22.062,12.67,52.69,1.53
1788036113.71,mlx6,52351,22.062,12.35,52.91,1.53
1788036114.13,mlx6,52351,22.062,12.03,53.13,1.53
1788036114.54,mlx6,52351,22.062,12.16,53.04,1.53
1788036114.95,mlx6,52351,22.062,12.03,53.13,1.53
1788036115.37,mlx6,52351,22.062,11.89,53.23,1.53
1788036115.78,mlx6,52351,22.062,11.7,53.36,1.53
1788036116.19,mlx6,52351,22.062,11.5,53.55,1.53
1788036116.61,mlx6,52351,22.062,11.3,53.68,1.53
1788036117.02,mlx6,52351,22.062,11.1,53.86,1.53
1788036117.43,mlx6,52351,22.062,10.66,54.12,1.53
1788036117.85,mlx6,52351,22.062,10.78,54.03,1.53
1788036118.26,mlx6,52351,22.062,10.64,54.07,1.53
